sloan_avg_time,os_avg_time,sloan_stress_error,os_stress_error,sloan_strain_error,os_strain_error
0.49139890670776365,0.375839376449585,0.11419186000000181,0.13723772999999895,1.3824937274999971e-05,4.3752513499993595e-05
0.9497562646865845,0.6833575248718262,0.1039969075000009,0.11435375350000143,1.2772142054999903e-05,2.184111999999766e-05
4.52453978061676,3.299911856651306,0.030846799999999064,0.03458572750000144,3.4312615000000137e-06,4.425334999995367e-06
17.305655336380006,13.042126321792603,0.0,0.003686840000000302,0.0,1.1658100000019878e-06
