    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)        statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(10)          statev(11)          statev(12)          statev(13)          statev(14)   
  0.000000000         0.000000000       -0.1820000000E-01    0.3640000000E-02    0.3640000000E-02     0.000000000         0.000000000         0.000000000        -209.2000000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.2020000000E-01    0.4040000000E-02    0.4040000000E-02     0.000000000         0.000000000         0.000000000        -221.2000000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.2220000000E-01    0.4440000000E-02    0.4440000000E-02     0.000000000         0.000000000         0.000000000        -233.2000000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.2420000000E-01    0.4840000000E-02    0.4840000000E-02     0.000000000         0.000000000         0.000000000        -245.2000000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.2620000000E-01    0.5566113125E-02    0.5566113125E-02     0.000000000         0.000000000         0.000000000        -250.4316002        -100.1255352        -100.1255352         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.1136435646E-02    0.5684644817E-03    0.5684644817E-03     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.2820000000E-01    0.6519038860E-02    0.6519038860E-02     0.000000000         0.000000000         0.000000000        -250.9603508        -100.3369360        -100.3369360         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.3062403940E-02    0.1531951967E-02    0.1531951967E-02     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.3020000000E-01    0.7471964595E-02    0.7471964595E-02     0.000000000         0.000000000         0.000000000        -251.4891013        -100.5483367        -100.5483367         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.4988372232E-02    0.2495439451E-02    0.2495439451E-02     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.3220000000E-01    0.8424890330E-02    0.8424890330E-02     0.000000000         0.000000000         0.000000000        -252.0178518        -100.7597375        -100.7597375         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.6914340529E-02    0.3458926937E-02    0.3458926937E-02     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.3420000000E-01    0.9377816061E-02    0.9377816061E-02     0.000000000         0.000000000         0.000000000        -252.5466024        -100.9711383        -100.9711383         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.8840308817E-02    0.4422414419E-02    0.4422414419E-02     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.3620000000E-01    0.1033074180E-01    0.1033074180E-01     0.000000000         0.000000000         0.000000000        -253.0753529        -101.1825390        -101.1825390         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.1076627711E-01    0.5385901904E-02    0.5385901904E-02     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.3820000000E-01    0.1128366753E-01    0.1128366753E-01     0.000000000         0.000000000         0.000000000        -253.6041035        -101.3939398        -101.3939398         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.1269224541E-01    0.6349389390E-02    0.6349389390E-02     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.4020000000E-01    0.1223659327E-01    0.1223659327E-01     0.000000000         0.000000000         0.000000000        -254.1328540        -101.6053406        -101.6053406         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.1461821370E-01    0.7312876874E-02    0.7312876874E-02     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.4220000000E-01    0.1318951900E-01    0.1318951900E-01     0.000000000         0.000000000         0.000000000        -254.6616046        -101.8167413        -101.8167413         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.1654418199E-01    0.8276364358E-02    0.8276364358E-02     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.4420000000E-01    0.1414244473E-01    0.1414244473E-01     0.000000000         0.000000000         0.000000000        -255.1903552        -102.0281421        -102.0281421         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.1847015028E-01    0.9239851840E-02    0.9239851840E-02     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.4620000000E-01    0.1509537046E-01    0.1509537046E-01     0.000000000         0.000000000         0.000000000        -255.7191057        -102.2395429        -102.2395429         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.2039611857E-01    0.1020333932E-01    0.1020333932E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.4820000000E-01    0.1604829620E-01    0.1604829620E-01     0.000000000         0.000000000         0.000000000        -256.2478563        -102.4509436        -102.4509436         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.2232208687E-01    0.1116682681E-01    0.1116682681E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.5020000000E-01    0.1700122193E-01    0.1700122193E-01     0.000000000         0.000000000         0.000000000        -256.7766068        -102.6623444        -102.6623444         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.2424805516E-01    0.1213031429E-01    0.1213031429E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.5220000000E-01    0.1795414767E-01    0.1795414767E-01     0.000000000         0.000000000         0.000000000        -257.3053573        -102.8737452        -102.8737452         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.2617402346E-01    0.1309380178E-01    0.1309380178E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.5420000000E-01    0.1890707341E-01    0.1890707341E-01     0.000000000         0.000000000         0.000000000        -257.8341079        -103.0851459        -103.0851459         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.2809999175E-01    0.1405728927E-01    0.1405728927E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.5620000000E-01    0.1985999914E-01    0.1985999914E-01     0.000000000         0.000000000         0.000000000        -258.3628584        -103.2965467        -103.2965467         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.3002596004E-01    0.1502077675E-01    0.1502077675E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.5820000000E-01    0.2081292487E-01    0.2081292487E-01     0.000000000         0.000000000         0.000000000        -258.8916090        -103.5079474        -103.5079474         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.3195192834E-01    0.1598426423E-01    0.1598426423E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.6020000000E-01    0.2176585061E-01    0.2176585061E-01     0.000000000         0.000000000         0.000000000        -259.4203595        -103.7193482        -103.7193482         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.3387789663E-01    0.1694775172E-01    0.1694775172E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.6220000000E-01    0.2271877634E-01    0.2271877634E-01     0.000000000         0.000000000         0.000000000        -259.9491100        -103.9307490        -103.9307490         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.3580386493E-01    0.1791123920E-01    0.1791123920E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.6420000000E-01    0.2367170208E-01    0.2367170208E-01     0.000000000         0.000000000         0.000000000        -260.4778606        -104.1421497        -104.1421497         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.3772983322E-01    0.1887472669E-01    0.1887472669E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.6620000000E-01    0.2462462781E-01    0.2462462781E-01     0.000000000         0.000000000         0.000000000        -261.0066112        -104.3535505        -104.3535505         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.3965580151E-01    0.1983821417E-01    0.1983821417E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.6820000000E-01    0.2557755355E-01    0.2557755355E-01     0.000000000         0.000000000         0.000000000        -261.5353617        -104.5649512        -104.5649512         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.4158176980E-01    0.2080170166E-01    0.2080170166E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.7020000000E-01    0.2653047928E-01    0.2653047928E-01     0.000000000         0.000000000         0.000000000        -262.0641122        -104.7763520        -104.7763520         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.4350773810E-01    0.2176518914E-01    0.2176518914E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.7220000000E-01    0.2748340501E-01    0.2748340501E-01     0.000000000         0.000000000         0.000000000        -262.5928628        -104.9877528        -104.9877528         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.4543370639E-01    0.2272867662E-01    0.2272867662E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.7420000000E-01    0.2843633075E-01    0.2843633075E-01     0.000000000         0.000000000         0.000000000        -263.1216133        -105.1991536        -105.1991536         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.4735967468E-01    0.2369216411E-01    0.2369216411E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.7620000000E-01    0.2938925648E-01    0.2938925648E-01     0.000000000         0.000000000         0.000000000        -263.6503639        -105.4105543        -105.4105543         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.4928564297E-01    0.2465565159E-01    0.2465565159E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.7820000000E-01    0.3034218222E-01    0.3034218222E-01     0.000000000         0.000000000         0.000000000        -264.1791144        -105.6219551        -105.6219551         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.5121161127E-01    0.2561913908E-01    0.2561913908E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.8020000000E-01    0.3129510795E-01    0.3129510795E-01     0.000000000         0.000000000         0.000000000        -264.7078650        -105.8333558        -105.8333558         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.5313757956E-01    0.2658262656E-01    0.2658262656E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.8220000000E-01    0.3224803369E-01    0.3224803369E-01     0.000000000         0.000000000         0.000000000        -265.2366155        -106.0447566        -106.0447566         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.5506354786E-01    0.2754611405E-01    0.2754611405E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.8420000000E-01    0.3320095942E-01    0.3320095942E-01     0.000000000         0.000000000         0.000000000        -265.7653661        -106.2561574        -106.2561574         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.5698951614E-01    0.2850960153E-01    0.2850960153E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.8620000000E-01    0.3415388515E-01    0.3415388515E-01     0.000000000         0.000000000         0.000000000        -266.2941166        -106.4675581        -106.4675581         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.5891548444E-01    0.2947308901E-01    0.2947308901E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.8820000000E-01    0.3510681088E-01    0.3510681088E-01     0.000000000         0.000000000         0.000000000        -266.8228672        -106.6789589        -106.6789589         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.6084145273E-01    0.3043657650E-01    0.3043657650E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.9020000000E-01    0.3605973662E-01    0.3605973662E-01     0.000000000         0.000000000         0.000000000        -267.3516177        -106.8903597        -106.8903597         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.6276742102E-01    0.3140006398E-01    0.3140006398E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.9220000000E-01    0.3701266235E-01    0.3701266235E-01     0.000000000         0.000000000         0.000000000        -267.8803683        -107.1017604        -107.1017604         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.6469338932E-01    0.3236355147E-01    0.3236355147E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.9420000000E-01    0.3796558809E-01    0.3796558809E-01     0.000000000         0.000000000         0.000000000        -268.4091188        -107.3131612        -107.3131612         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.6661935762E-01    0.3332703896E-01    0.3332703896E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.9620000000E-01    0.3891851383E-01    0.3891851383E-01     0.000000000         0.000000000         0.000000000        -268.9378693        -107.5245619        -107.5245619         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.6854532591E-01    0.3429052644E-01    0.3429052644E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.9820000000E-01    0.3987143956E-01    0.3987143956E-01     0.000000000         0.000000000         0.000000000        -269.4666199        -107.7359627        -107.7359627         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.7047129420E-01    0.3525401392E-01    0.3525401392E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1002000000        0.4082436529E-01    0.4082436529E-01     0.000000000         0.000000000         0.000000000        -269.9953704        -107.9473635        -107.9473635         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.7239726249E-01    0.3621750141E-01    0.3621750141E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1022000000        0.4177729103E-01    0.4177729103E-01     0.000000000         0.000000000         0.000000000        -270.5241209        -108.1587642        -108.1587642         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.7432323079E-01    0.3718098889E-01    0.3718098889E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1042000000        0.4273021676E-01    0.4273021676E-01     0.000000000         0.000000000         0.000000000        -271.0528715        -108.3701650        -108.3701650         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.7624919908E-01    0.3814447638E-01    0.3814447638E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1062000000        0.4368314250E-01    0.4368314250E-01     0.000000000         0.000000000         0.000000000        -271.5816220        -108.5815658        -108.5815658         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.7817516738E-01    0.3910796386E-01    0.3910796386E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1082000000        0.4463606823E-01    0.4463606823E-01     0.000000000         0.000000000         0.000000000        -272.1103726        -108.7929665        -108.7929665         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.8010113567E-01    0.4007145135E-01    0.4007145135E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1102000000        0.4558899397E-01    0.4558899397E-01     0.000000000         0.000000000         0.000000000        -272.6391231        -109.0043673        -109.0043673         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.8202710397E-01    0.4103493883E-01    0.4103493883E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1122000000        0.4654191970E-01    0.4654191970E-01     0.000000000         0.000000000         0.000000000        -273.1678737        -109.2157680        -109.2157680         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.8395307226E-01    0.4199842632E-01    0.4199842632E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1142000000        0.4749484544E-01    0.4749484544E-01     0.000000000         0.000000000         0.000000000        -273.6966242        -109.4271688        -109.4271688         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.8587904055E-01    0.4296191380E-01    0.4296191380E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1162000000        0.4844777117E-01    0.4844777117E-01     0.000000000         0.000000000         0.000000000        -274.2253747        -109.6385696        -109.6385696         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.8780500885E-01    0.4392540129E-01    0.4392540129E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1182000000        0.4940069691E-01    0.4940069691E-01     0.000000000         0.000000000         0.000000000        -274.7541253        -109.8499703        -109.8499703         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.8973097714E-01    0.4488888877E-01    0.4488888877E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1202000000        0.5035362264E-01    0.5035362264E-01     0.000000000         0.000000000         0.000000000        -275.2828759        -110.0613711        -110.0613711         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.9165694543E-01    0.4585237625E-01    0.4585237625E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1222000000        0.5130654837E-01    0.5130654837E-01     0.000000000         0.000000000         0.000000000        -275.8116264        -110.2727719        -110.2727719         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.9358291372E-01    0.4681586374E-01    0.4681586374E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1242000000        0.5225947411E-01    0.5225947411E-01     0.000000000         0.000000000         0.000000000        -276.3403770        -110.4841726        -110.4841726         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.9550888202E-01    0.4777935122E-01    0.4777935122E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1262000000        0.5321239985E-01    0.5321239985E-01     0.000000000         0.000000000         0.000000000        -276.8691274        -110.6955734        -110.6955734         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.9743485032E-01    0.4874283871E-01    0.4874283871E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1282000000        0.5416532558E-01    0.5416532558E-01     0.000000000         0.000000000         0.000000000        -277.3978780        -110.9069741        -110.9069741         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522594       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.9936081861E-01    0.4970632620E-01    0.4970632620E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  0.000000000         0.000000000       -0.1302000000        0.5511825132E-01    0.5511825132E-01     0.000000000         0.000000000         0.000000000        -277.9266285        -111.1183749        -111.1183749         0.000000000         0.000000000         0.000000000         2500.000000         3333.333333         1.000522595       -0.5225944950E-03    0.2499999937E-04     0.000000000       -0.1012867869        0.5066981368E-01    0.5066981368E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
